,X,Y
0,41324,41324
1,41324,41324
2,41324,41324
3,41324,41324
4,41324,41324
5,41324,41324
6,41324,41324
7,41324,41324
8,41324,41324
9,41324,41324
10,41324,41324
11,41324,41324
12,41324,41324
13,41324,41324
14,41324,41324
15,41324,41324
16,41324,41324
17,41324,41324
18,41324,41324
19,41324,41324
20,41324,41324
21,41324,41324
22,41324,41324
23,41324,41324
24,41324,41324
25,41324,41324
26,41324,41324
27,41324,41324
28,41324,41324
29,41324,41324
30,41324,41324
31,41324,41324
32,41324,41324
33,41324,41324
34,41324,41324
35,41324,41324
36,41324,41324
37,41324,41324
38,41324,41324
39,41324,41324
40,41324,41324
41,41324,41324
42,41324,41324
43,41324,41324
44,41324,41324
45,41324,41324
46,41324,41324
47,41324,41324
48,41324,41324
49,41324,41324
50,41324,41324
51,41324,41324
52,41324,41324
53,41324,41324
54,41324,41324
55,41324,41324
56,41324,41324
57,41324,41324
58,41324,41324
59,41324,41324
60,41324,41324
61,41324,41324
62,41324,41324
63,41324,41324
64,41324,41324
65,41324,41324
66,41324,41324
67,41324,41324
68,41324,41324
69,41324,41324
70,41324,41324
71,41324,41324
72,41324,41324
73,41324,41324
74,41324,41324
75,41324,41324
76,41324,41324
77,41324,41324
78,41324,41324
79,41324,41324
80,41324,41324
81,41324,41324
82,41324,41324
83,41324,41324
84,41324,41324
85,41324,41324
86,41324,41324
87,41324,41324
88,41324,41324
89,41324,41324
90,41324,41324
91,41324,41324
92,41324,41324
93,41324,41324
94,41324,41324
95,41324,41324
96,41324,41324
97,41324,41324
98,41324,41324
99,41324,41324
100,41324,41324
101,41324,41324
102,41324,41324
103,41324,41324
104,41324,41324
105,41324,41324
106,41324,41324
107,41324,41324
108,41324,41324
109,41324,41324
110,41324,41324
111,41324,41324
112,41324,41324
113,41324,41324
114,41324,41324
115,41324,41324
116,41324,41324
117,41324,41324
118,41324,41324
119,41324,41324
120,41324,41324
121,41324,41324
122,41324,41324
123,41324,41324
124,41324,41324
125,41324,41324
126,41324,41324
127,41324,41324
128,41324,41324
129,41324,41324
130,41324,41324
131,41324,41324
132,41324,41324
133,41324,41324
134,41324,41324
135,41324,41324
136,41324,41324
137,41324,41324
138,41324,41324
139,41324,41324
140,41324,41324
141,41324,41324
142,41324,41324
143,41324,41324
144,41324,41324
145,41324,41324
146,41324,41324
147,41324,41324
148,41324,41324
149,41324,41324
150,41324,41324
151,41324,41324
152,41324,41324
153,41324,41324
154,41324,41324
155,41324,41324
156,41324,41324
157,41324,41324
158,41324,41324
159,41324,41324
160,41324,41324
161,41324,41324
162,41324,41324
163,41324,41324
164,41324,41324
165,41324,41324
166,41324,41324
167,41324,41324
168,41324,41324
169,41324,41324
170,41324,41324
171,41324,41324
172,41324,41324
173,41324,41324
174,41324,41324
175,41324,41324
176,41324,41324
177,41324,41324
178,41324,41324
179,41324,41324
180,41324,41324
181,41324,41324
182,41324,41324
183,41324,41324
184,41324,41324
185,41324,41324
186,41324,41324
187,41324,41324
188,41324,41324
189,41324,41324
190,41324,41324
191,41324,41324
192,41324,41324
193,41324,41324
194,41324,41324
195,41324,41324
196,41324,41324
197,41324,41324
198,41324,41324
199,41324,41324
200,41324,41324
201,41324,41324
202,41324,41324
203,41324,41324
204,41324,41324
205,41324,41324
206,41324,41324
207,41324,41324
208,41324,41324
209,41324,41324
210,41324,41324
211,41324,41324
212,41324,41324
213,41324,41324
214,41324,41324
215,41324,41324
216,41324,41324
217,41324,41324
218,41324,41324
219,41324,41324
220,41324,41324
221,41324,41324
222,41324,41324
223,41324,41324
224,41324,41324
225,41324,41324
226,41324,41324
227,41324,41324
228,41325,41325
229,41325,41325
230,41325,41325
231,41325,41325
232,41325,41325
233,41325,41325
234,41325,41325
235,41325,41325
236,41325,41325
237,41325,41325
238,41325,41325
239,41325,41325
240,41325,41325
241,41325,41325
242,41325,41325
243,41325,41325
244,41325,41325
245,41325,41325
246,41325,41325
247,41325,41325
248,41325,41325
249,41325,41325
250,41325,41325
251,41325,41325
252,41325,41325
253,41325,41325
254,41325,41325
255,41325,41325
256,41325,41325
257,41325,41325
258,41325,41325
259,41325,41325
260,41325,41325
261,41325,41325
262,41325,41325
263,41325,41325
264,41325,41325
265,41325,41325
266,41325,41325
267,41325,41325
268,41325,41325
269,41325,41325
270,41325,41325
271,41325,41325
272,41325,41325
273,41325,41325
274,41325,41325
275,41325,41325
276,41325,41325
277,41325,41325
278,41325,41325
279,41325,41325
280,41325,41325
281,41325,41325
282,41325,41325
283,41325,41325
284,41325,41325
285,41325,41325
286,41325,41325
287,41325,41325
288,41325,41325
289,41325,41325
290,41325,41325
291,41325,41325
292,41325,41325
293,41325,41325
294,41325,41325
295,41325,41325
296,41325,41325
297,41325,41325
298,41325,41325
299,41325,41325
300,41325,41325
301,41325,41325
302,41325,41325
303,41325,41325
304,41325,41325
305,41325,41325
306,41325,41325
307,41325,41325
308,41325,41325
309,41325,41325
310,41325,41325
