,X,Y
0,10695,6653
1,10695,6654
2,10695,6655
3,10695,6656
4,10695,6657
5,10695,6658
6,10695,6659
7,10695,6660
8,10695,6661
9,10695,6662
10,10695,6663
11,10695,6664
12,10695,6665
13,10695,6666
14,10695,6667
15,10695,6668
16,10695,6669
17,10695,6670
18,10695,6671
19,10695,6672
20,10695,6673
21,10695,6674
22,10695,6675
23,10695,6676
24,10695,6677
25,10695,6678
26,10695,6679
27,10695,6680
28,10695,6681
29,10695,6682
30,10695,6683
31,10695,6684
32,10695,6685
33,10695,6686
34,10695,6687
35,10695,6688
36,10695,6689
37,10695,6690
38,10695,6691
39,10695,6692
40,10695,6693
41,10695,6694
42,10695,6695
43,10695,6696
44,10695,6697
45,10695,6698
46,10695,6699
47,10695,6700
48,10695,6701
49,10695,6702
50,10695,6703
51,10695,6704
52,10695,6705
53,10695,6706
54,10696,6653
55,10696,6654
56,10696,6655
57,10696,6656
58,10696,6657
59,10696,6658
60,10696,6659
61,10696,6660
62,10696,6661
63,10696,6662
64,10696,6663
65,10696,6664
66,10696,6665
67,10696,6666
68,10696,6667
69,10696,6668
70,10696,6669
71,10696,6670
72,10696,6671
73,10696,6672
74,10696,6673
75,10696,6674
76,10696,6675
77,10696,6676
78,10696,6677
79,10696,6678
80,10696,6679
81,10696,6680
82,10696,6681
83,10696,6682
84,10696,6683
85,10696,6684
86,10696,6685
87,10696,6686
88,10696,6687
89,10696,6688
90,10696,6689
91,10696,6690
92,10696,6691
93,10696,6692
94,10696,6693
95,10696,6694
96,10696,6695
97,10696,6696
98,10696,6697
99,10696,6698
100,10696,6699
101,10696,6700
102,10696,6701
103,10696,6702
104,10696,6703
105,10696,6704
106,10696,6705
107,10696,6706
108,10697,6653
109,10697,6654
110,10697,6655
111,10697,6656
112,10697,6657
113,10697,6658
114,10697,6659
115,10697,6660
116,10697,6661
117,10697,6662
118,10697,6663
119,10697,6664
120,10697,6665
121,10697,6666
122,10697,6667
123,10697,6668
124,10697,6669
125,10697,6670
126,10697,6671
127,10697,6672
128,10697,6673
129,10697,6674
130,10697,6675
131,10697,6676
132,10697,6677
133,10697,6678
134,10697,6679
