,X,Y
0,43872,25590
1,43872,25591
2,43872,25592
3,43872,25593
4,43872,25594
5,43872,25595
6,43872,25596
7,43872,25597
8,43872,25598
9,43872,25599
10,43872,25600
11,43872,25601
12,43872,25602
13,43872,25603
14,43872,25604
15,43872,25605
16,43872,25606
17,43872,25607
18,43872,25608
19,43872,25609
20,43872,25610
21,43872,25611
22,43872,25612
23,43872,25613
24,43872,25614
25,43872,25615
26,43872,25616
27,43872,25617
28,43872,25618
29,43872,25619
30,43872,25620
31,43872,25621
32,43872,25622
33,43872,25623
34,43872,25624
35,43872,25625
36,43872,25626
37,43872,25627
38,43872,25628
39,43872,25629
40,43872,25630
41,43872,25631
42,43872,25632
43,43872,25633
44,43872,25634
45,43872,25635
46,43872,25636
47,43872,25637
48,43872,25638
49,43872,25639
50,43872,25640
51,43872,25641
52,43872,25642
53,43872,25643
54,43872,25644
55,43872,25645
56,43872,25646
57,43872,25647
58,43872,25648
59,43872,25649
60,43872,25650
61,43872,25651
62,43872,25652
63,43872,25653
64,43872,25654
65,43872,25655
66,43872,25656
67,43872,25657
68,43872,25658
69,43872,25659
70,43872,25660
71,43872,25661
72,43872,25662
73,43872,25663
74,43872,25664
75,43872,25665
76,43872,25666
77,43872,25667
78,43872,25668
79,43872,25669
80,43872,25670
81,43872,25671
82,43872,25672
83,43872,25673
84,43872,25674
85,43872,25675
86,43872,25676
87,43872,25677
88,43872,25678
89,43872,25679
90,43872,25680
91,43872,25681
92,43872,25682
93,43872,25683
94,43872,25684
95,43872,25685
96,43872,25686
97,43872,25687
98,43872,25688
99,43872,25689
100,43872,25690
101,43872,25691
102,43872,25692
103,43872,25693
104,43872,25694
105,43872,25695
106,43872,25696
107,43872,25697
108,43872,25698
109,43872,25699
110,43872,25700
111,43872,25701
112,43872,25702
113,43872,25703
114,43872,25704
115,43872,25705
116,43872,25706
117,43872,25707
118,43872,25708
119,43872,25709
120,43872,25710
121,43872,25711
122,43872,25712
123,43872,25713
124,43872,25714
125,43872,25715
126,43872,25716
127,43872,25717
128,43872,25718
129,43872,25719
130,43872,25720
131,43872,25721
