,X,Y
0,5393,5393
1,5393,5393
2,5393,5393
3,5393,5393
4,5393,5393
5,5393,5393
6,5393,5393
7,5393,5393
8,5393,5393
9,5393,5393
10,5393,5393
11,5393,5393
12,5393,5393
13,5393,5393
14,5393,5393
15,5393,5393
16,5393,5393
17,5393,5393
18,5393,5393
19,5393,5393
20,5393,5393
21,5393,5393
22,5393,5393
23,5393,5393
24,5393,5393
25,5393,5393
26,5393,5393
27,5393,5393
28,5394,5394
29,5394,5394
30,5394,5394
31,5394,5394
32,5394,5394
33,5394,5394
34,5394,5394
35,5394,5394
36,5394,5394
37,5394,5394
38,5394,5394
39,5394,5394
40,5394,5394
41,5394,5394
42,5394,5394
43,5394,5394
44,5394,5394
45,5394,5394
46,5394,5394
47,5394,5394
48,5394,5394
49,5394,5394
50,5394,5394
51,5394,5394
52,5394,5394
53,5394,5394
54,5394,5394
55,5394,5394
56,5395,5395
57,5395,5395
58,5395,5395
59,5395,5395
60,5395,5395
61,5395,5395
62,5395,5395
63,5395,5395
64,5395,5395
65,5395,5395
66,5395,5395
67,5395,5395
68,5395,5395
69,5395,5395
70,5395,5395
71,5395,5395
72,5395,5395
73,5395,5395
74,5395,5395
75,5395,5395
76,5395,5395
77,5395,5395
78,5395,5395
79,5395,5395
80,5395,5395
81,5395,5395
82,5395,5395
83,5395,5395
84,5396,5396
85,5396,5396
86,5396,5396
87,5396,5396
88,5396,5396
89,5396,5396
90,5396,5396
91,5396,5396
92,5396,5396
93,5396,5396
94,5396,5396
95,5396,5396
96,5396,5396
97,5396,5396
98,5396,5396
99,5396,5396
100,5396,5396
101,5396,5396
102,5396,5396
103,5396,5396
104,5396,5396
105,5396,5396
106,5396,5396
107,5396,5396
108,5396,5396
109,5396,5396
110,5396,5396
111,5396,5396
112,5397,5397
113,5397,5397
114,5397,5397
115,5397,5397
116,5397,5397
117,5397,5397
118,5397,5397
119,5397,5397
120,5397,5397
121,5397,5397
122,5397,5397
123,5397,5397
124,5397,5397
125,5397,5397
126,5397,5397
127,5397,5397
128,5397,5397
129,5397,5397
130,5397,5397
131,5397,5397
132,5397,5397
133,5397,5397
134,5397,5397
135,5397,5397
136,5397,5397
137,5397,5397
138,5397,5397
139,5397,5397
140,5398,5398
141,5398,5398
142,5398,5398
143,5398,5398
144,5398,5398
145,5398,5398
146,5398,5398
147,5398,5398
148,5398,5398
149,5398,5398
150,5398,5398
151,5398,5398
152,5398,5398
153,5398,5398
154,5398,5398
155,5398,5398
156,5398,5398
157,5398,5398
158,5398,5398
159,5398,5398
160,5398,5398
161,5398,5398
162,5398,5398
163,5398,5398
164,5398,5398
165,5398,5398
166,5398,5398
167,5398,5398
168,5399,5399
169,5399,5399
170,5399,5399
171,5399,5399
172,5399,5399
173,5399,5399
174,5399,5399
175,5399,5399
176,5399,5399
177,5399,5399
178,5399,5399
179,5399,5399
180,5399,5399
181,5399,5399
182,5399,5399
183,5399,5399
184,5399,5399
185,5399,5399
186,5399,5399
187,5399,5399
188,5399,5399
189,5399,5399
190,5399,5399
191,5399,5399
192,5399,5399
193,5399,5399
194,5399,5399
195,5399,5399
196,5400,5400
197,5400,5400
198,5400,5400
199,5400,5400
200,5400,5400
201,5400,5400
202,5400,5400
203,5400,5400
204,5400,5400
205,5400,5400
206,5400,5400
207,5400,5400
208,5400,5400
209,5400,5400
210,5400,5400
211,5400,5400
212,5400,5400
213,5400,5400
214,5400,5400
215,5400,5400
216,5400,5400
217,5400,5400
218,5400,5400
219,5400,5400
220,5400,5400
221,5400,5400
222,5400,5400
223,5400,5400
224,5401,5401
225,5401,5401
226,5401,5401
227,5401,5401
228,5401,5401
229,5401,5401
230,5401,5401
231,5401,5401
232,5401,5401
233,5401,5401
234,5401,5401
235,5401,5401
236,5401,5401
237,5401,5401
238,5401,5401
239,5401,5401
240,5401,5401
241,5401,5401
242,5401,5401
243,5401,5401
244,5401,5401
245,5401,5401
246,5401,5401
247,5401,5401
248,5401,5401
249,5401,5401
250,5401,5401
251,5401,5401
252,5402,5402
253,5402,5402
254,5402,5402
255,5402,5402
256,5402,5402
257,5402,5402
258,5402,5402
259,5402,5402
260,5402,5402
261,5402,5402
262,5402,5402
263,5402,5402
264,5402,5402
265,5402,5402
266,5402,5402
267,5402,5402
268,5402,5402
269,5402,5402
270,5402,5402
271,5402,5402
272,5402,5402
273,5402,5402
274,5402,5402
275,5402,5402
276,5402,5402
277,5402,5402
278,5402,5402
279,5402,5402
280,5403,5403
281,5403,5403
282,5403,5403
283,5403,5403
284,5403,5403
285,5403,5403
286,5403,5403
287,5403,5403
288,5403,5403
289,5403,5403
290,5403,5403
291,5403,5403
292,5403,5403
293,5403,5403
294,5403,5403
295,5403,5403
296,5403,5403
297,5403,5403
298,5403,5403
299,5403,5403
300,5403,5403
301,5403,5403
302,5403,5403
303,5403,5403
304,5403,5403
305,5403,5403
306,5403,5403
307,5403,5403
308,5404,5404
309,5404,5404
310,5404,5404
311,5404,5404
312,5404,5404
313,5404,5404
314,5404,5404
315,5404,5404
316,5404,5404
317,5404,5404
318,5404,5404
319,5404,5404
320,5404,5404
321,5404,5404
322,5404,5404
323,5404,5404
324,5404,5404
325,5404,5404
326,5404,5404
327,5404,5404
328,5404,5404
329,5404,5404
330,5404,5404
331,5404,5404
332,5404,5404
333,5404,5404
334,5404,5404
335,5404,5404
336,5405,5405
337,5405,5405
338,5405,5405
339,5405,5405
340,5405,5405
341,5405,5405
342,5405,5405
343,5405,5405
344,5405,5405
345,5405,5405
346,5405,5405
347,5405,5405
348,5405,5405
349,5405,5405
350,5405,5405
351,5405,5405
352,5405,5405
353,5405,5405
354,5405,5405
355,5405,5405
356,5405,5405
357,5405,5405
358,5405,5405
359,5405,5405
360,5405,5405
361,5405,5405
362,5405,5405
363,5405,5405
364,5406,5406
365,5406,5406
366,5406,5406
367,5406,5406
368,5406,5406
369,5406,5406
370,5406,5406
371,5406,5406
372,5406,5406
373,5406,5406
374,5406,5406
375,5406,5406
376,5406,5406
377,5406,5406
378,5406,5406
379,5406,5406
380,5406,5406
381,5406,5406
382,5406,5406
383,5406,5406
384,5406,5406
385,5406,5406
386,5406,5406
387,5406,5406
388,5406,5406
389,5406,5406
390,5406,5406
391,5406,5406
392,5407,5407
393,5407,5407
394,5407,5407
395,5407,5407
396,5407,5407
397,5407,5407
398,5407,5407
399,5407,5407
400,5407,5407
401,5407,5407
402,5407,5407
403,5407,5407
404,5407,5407
405,5407,5407
406,5407,5407
407,5407,5407
408,5407,5407
409,5407,5407
410,5407,5407
411,5407,5407
412,5407,5407
413,5407,5407
414,5407,5407
415,5407,5407
416,5407,5407
417,5407,5407
418,5407,5407
419,5407,5407
420,5408,5408
421,5408,5408
422,5408,5408
423,5408,5408
424,5408,5408
